"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"2796",2021,"VT","Vermont","Routine checkup within the past year among adults","%",68.9,"doctor"
"2797",2021,"VT","Vermont","Lack of health insurance among adults aged 18-64 years","%",6.2,"noInsure"
"2798",2021,"VA","Virginia","Obesity among adults","%",34.2,"obesity"
"2799",2021,"TX","Texas","Frequent mental distress among adults","%",14.1,"mentalDistress"
"2800",2021,"TN","Tennessee","No broadband internet subscription among households","%",12,"noInternet"
"2801",2021,"SD","South Dakota","Routine checkup within the past year among adults","%",74,"doctor"
"2802",2021,"US","United States","No leisure-time physical activity among adults","%",23.3,"noActivity"
"2803",2021,"VI","Virgin Islands","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2804",2021,"TN","Tennessee","Current cigarette smoking among adults","%",20.2,"smoking"
"2805",2021,"US","United States","High school completion among adults aged 18-24","%",88.4,"highSchool"
"2806",2021,"TN","Tennessee","Obesity among adults","%",35.5,"obesity"
"2807",2021,"UT","Utah","Average mentally unhealthy days among adults","Number",4.1,"badDays"
"2808",2021,"US","United States","Consumed vegetables less than one time daily among adults","%",20.7,"noVeg"
"2809",2021,"UT","Utah","Consumed fruit less than one time daily among adults","%",37.4,"noFruit"
"2810",2021,"VA","Virginia","Per capita alcohol consumption among people aged 14 years and older","gallons",2.26,"alcohol"
"2811",2021,"VI","Virgin Islands","Frequent mental distress among adults","%",12.9,"mentalDistress"
"2812",2021,"TN","Tennessee","Per capita alcohol consumption among people aged 14 years and older","gallons",2.42,"alcohol"
"2813",2021,"TN","Tennessee","Routine checkup within the past year among adults","%",76.8,"doctor"
"2814",2021,"VI","Virgin Islands","No leisure-time physical activity among adults","%",22.8,"noActivity"
"2815",2021,"UT","Utah","Consumed vegetables less than one time daily among adults","%",19.8,"noVeg"
"2816",2021,"US","United States","Unemployment rate among people 16 years and older in the labor force","%",6.2,"unemployment"
"2817",2021,"WV","West Virginia","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",223,"cardioDeath"
"2818",2021,"VI","Virgin Islands","Average mentally unhealthy days among adults","Number",NA,"badDays"
"2819",2021,"UT","Utah","High school completion among adults aged 18-24","%",89.4,"highSchool"
"2820",2021,"WA","Washington","Consumed fruit less than one time daily among adults","%",36.5,"noFruit"
"2821",2021,"VT","Vermont","Consumed fruit less than one time daily among adults","%",34.6,"noFruit"
"2822",2021,"TX","Texas","Obesity among adults","%",36.2,"obesity"
"2823",2021,"WA","Washington","Frequent mental distress among adults","%",15.9,"mentalDistress"
"2824",2021,"WV","West Virginia","Per capita alcohol consumption among people aged 14 years and older","gallons",1.82,"alcohol"
"2825",2021,"WA","Washington","Consumed vegetables less than one time daily among adults","%",19.3,"noVeg"
"2826",2021,"TX","Texas","Routine checkup within the past year among adults","%",68.9,"doctor"
"2827",2021,"VI","Virgin Islands","Binge drinking prevalence among adults","%",13.5,"BingeDrink"
"2828",2021,"VI","Virgin Islands","Obesity among adults","%",35.1,"obesity"
"2829",2021,"VA","Virginia","Depression among adults","%",20.1,"depression"
"2830",2021,"VT","Vermont","Obesity among adults","%",29.4,"obesity"
"2831",2021,"TX","Texas","Average mentally unhealthy days among adults","Number",3.4,"badDays"
"2832",2021,"VT","Vermont","No broadband internet subscription among households","%",10.8,"noInternet"
"2833",2021,"TN","Tennessee","Consumed vegetables less than one time daily among adults","%",19.7,"noVeg"
"2834",2021,"US","United States","Consumed fruit less than one time daily among adults","%",40.1,"noFruit"
"2835",2021,"VT","Vermont","Per capita alcohol consumption among people aged 14 years and older","gallons",3.13,"alcohol"
"2836",2021,"VA","Virginia","Consumed fruit less than one time daily among adults","%",39.7,"noFruit"
"2837",2021,"VA","Virginia","Consumed vegetables less than one time daily among adults","%",18.1,"noVeg"
"2838",2021,"WA","Washington","Lack of health insurance among adults aged 18-64 years","%",8,"noInsure"
"2839",2021,"TN","Tennessee","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2840",2021,"TN","Tennessee","Depression among adults","%",25.9,"depression"
"2841",2021,"UT","Utah","Unemployment rate among people 16 years and older in the labor force","%",3.5,"unemployment"
"2842",2021,"VA","Virginia","Routine checkup within the past year among adults","%",75.1,"doctor"
"2843",2021,"UT","Utah","Frequent mental distress among adults","%",16.5,"mentalDistress"
"2844",2021,"TX","Texas","Current cigarette smoking among adults","%",13.3,"smoking"
"2845",2021,"VI","Virgin Islands","Depression among adults","%",NA,"depression"
"2846",2021,"WA","Washington","Average mentally unhealthy days among adults","Number",4,"badDays"
"2847",2021,"UT","Utah","Lack of health insurance among adults aged 18-64 years","%",10.3,"noInsure"
"2848",2021,"VI","Virgin Islands","Consumed fruit less than one time daily among adults","%",40.3,"noFruit"
"2849",2021,"WA","Washington","Per capita alcohol consumption among people aged 14 years and older","gallons",2.27,"alcohol"
"2850",2021,"VA","Virginia","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2851",2021,"WA","Washington","Binge drinking prevalence among adults","%",16,"BingeDrink"
"2852",2021,"WA","Washington","Obesity among adults","%",28.7,"obesity"
"2853",2021,"WV","West Virginia","Binge drinking prevalence among adults","%",13.3,"BingeDrink"
"2854",2021,"VT","Vermont","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2855",2021,"TN","Tennessee","Average mentally unhealthy days among adults","Number",2.5,"badDays"
"2856",2021,"VT","Vermont","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",175.7,"cardioDeath"
"2857",2021,"TN","Tennessee","High school completion among adults aged 18-24","%",89.4,"highSchool"
"2858",2021,"US","United States","Living below 150% of the poverty threshold among all people","%",20.6,"poverty"
"2859",2021,"VI","Virgin Islands","Consumed vegetables less than one time daily among adults","%",32.7,"noVeg"
"2860",2021,"WA","Washington","Current cigarette smoking among adults","%",10.8,"smoking"
"2861",2021,"UT","Utah","Binge drinking prevalence among adults","%",11.6,"BingeDrink"
"2862",2021,"VA","Virginia","Unemployment rate among people 16 years and older in the labor force","%",4.6,"unemployment"
"2863",2021,"TN","Tennessee","Living below 150% of the poverty threshold among all people","%",23,"poverty"
"2864",2021,"SD","South Dakota","Unemployment rate among people 16 years and older in the labor force","%",2.7,"unemployment"
"2865",2021,"VA","Virginia","No leisure-time physical activity among adults","%",20.4,"noActivity"
"2866",2021,"SD","South Dakota","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0,"smokeBan"
"2867",2021,"VI","Virgin Islands","Current cigarette smoking among adults","%",NA,"smoking"
"2868",2021,"VA","Virginia","Average mentally unhealthy days among adults","Number",3.3,"badDays"
"2869",2021,"VT","Vermont","Living below 150% of the poverty threshold among all people","%",16.5,"poverty"
"2870",2021,"TX","Texas","Unemployment rate among people 16 years and older in the labor force","%",6.1,"unemployment"
"2871",2021,"TN","Tennessee","Lack of health insurance among adults aged 18-64 years","%",11.6,"noInsure"
"2872",2021,"WA","Washington","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",147.7,"cardioDeath"
"2873",2021,"VA","Virginia","Lack of health insurance among adults aged 18-64 years","%",7.2,"noInsure"
"2874",2021,"TX","Texas","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",44.6,"smokeBan"
"2875",2021,"UT","Utah","No broadband internet subscription among households","%",6.7,"noInternet"
"2876",2021,"VA","Virginia","Frequent mental distress among adults","%",15.3,"mentalDistress"
"2877",2021,"VT","Vermont","Frequent mental distress among adults","%",16.8,"mentalDistress"
"2878",2021,"WA","Washington","Routine checkup within the past year among adults","%",65.4,"doctor"
"2879",2021,"WA","Washington","Unemployment rate among people 16 years and older in the labor force","%",5.9,"unemployment"
"2880",2021,"SD","South Dakota","High school completion among adults aged 18-24","%",85.1,"highSchool"
"2881",2021,"TN","Tennessee","Binge drinking prevalence among adults","%",15.5,"BingeDrink"
"2882",2021,"US","United States","Binge drinking prevalence among adults","%",16.5,"BingeDrink"
"2883",2021,"US","United States","Per capita alcohol consumption among people aged 14 years and older","gallons",2.51,"alcohol"
"2884",2021,"VT","Vermont","High school completion among adults aged 18-24","%",91.2,"highSchool"
"2885",2021,"TX","Texas","Per capita alcohol consumption among people aged 14 years and older","gallons",2.47,"alcohol"
"2886",2021,"TN","Tennessee","Frequent mental distress among adults","%",18.5,"mentalDistress"
"2887",2022,"AR","Arkansas","Six or more teeth lost among adults aged 65 years and older","%",41,"lostTeeth"
"2888",2022,"AL","Alabama","Visited dentist or dental clinic in the past year among adults","%",58.2,"dentist"
"2889",2022,"FL","Florida","Binge drinking prevalence among adults","%",16.3,"BingeDrink"
"2890",2022,"AK","Alaska","Visited dentist or dental clinic in the past year among adults","%",61.6,"dentist"
"2891",2021,"WY","Wyoming","Frequent mental distress among adults","%",15.8,"mentalDistress"
"2892",2021,"WI","Wisconsin","Frequent mental distress among adults","%",14.3,"mentalDistress"
"2893",2021,"WY","Wyoming","Binge drinking prevalence among adults","%",17.2,"BingeDrink"
"2894",2021,"WV","West Virginia","Lack of health insurance among adults aged 18-64 years","%",8.5,"noInsure"
"2895",2022,"AR","Arkansas","Current cigarette smoking among adults","%",19.9,"smoking"
"2896",2022,"GA","Georgia","Frequent mental distress among adults","%",16.4,"mentalDistress"
"2897",2022,"DC","District of Columbia","All teeth lost among adults aged 65 years and older","%",12,"noTeeth"
"2898",2022,"DE","Delaware","Obesity among adults","%",38,"obesity"
"2899",2022,"AR","Arkansas","Lack of health insurance among adults aged 18-64 years","%",NA,"noInsure"
"2900",2021,"WV","West Virginia","High school completion among adults aged 18-24","%",89.7,"highSchool"
"2901",2021,"WY","Wyoming","High school completion among adults aged 18-24","%",89.6,"highSchool"
"2902",2022,"CO","Colorado","Frequent mental distress among adults","%",16.3,"mentalDistress"
"2903",2022,"DE","Delaware","Lack of reliable transportation in the past 12 months among adults","%",7.4,"noTransport"
"2904",2022,"GA","Georgia","No teeth lost among adults aged 18-64 years","%",65.6,"allTeeth"
"2905",2022,"HI","Hawaii","Average mentally unhealthy days among adults","Number",3.9,"badDays"
"2906",2022,"CA","California","Obesity among adults","%",28.3,"obesity"
"2907",2021,"WV","West Virginia","Frequent mental distress among adults","%",20.3,"mentalDistress"
"2908",2022,"HI","Hawaii","Binge drinking prevalence among adults","%",19.9,"BingeDrink"
"2909",2022,"FL","Florida","Depression among adults","%",18.3,"depression"
"2910",2022,"CT","Connecticut","Average mentally unhealthy days among adults","Number",4.9,"badDays"
"2911",2022,"AZ","Arizona","Frequent mental distress among adults","%",17.4,"mentalDistress"
"2912",2022,"DE","Delaware","Depression among adults","%",20.9,"depression"
"2913",2022,"AK","Alaska","Lack of reliable transportation in the past 12 months among adults","%",10.5,"noTransport"
"2914",2022,"DC","District of Columbia","Lack of health insurance among adults aged 18-64 years","%",3.3,"noInsure"
"2915",2022,"AR","Arkansas","Frequent mental distress among adults","%",21.5,"mentalDistress"
"2916",2022,"DC","District of Columbia","Binge drinking prevalence among adults","%",24.2,"BingeDrink"
"2917",2022,"AZ","Arizona","No teeth lost among adults aged 18-64 years","%",65.7,"allTeeth"
"2918",2022,"GA","Georgia","Binge drinking prevalence among adults","%",15.2,"BingeDrink"
"2919",2022,"GA","Georgia","Short sleep duration among adults","%",38.8,"shortSleep"
"2920",2022,"HI","Hawaii","Depression among adults","%",13,"depression"
"2921",2021,"WI","Wisconsin","Consumed vegetables less than one time daily among adults","%",20,"noVeg"
"2922",2022,"DC","District of Columbia","Obesity among adults","%",25.4,"obesity"
"2923",2022,"DC","District of Columbia","Six or more teeth lost among adults aged 65 years and older","%",30.5,"lostTeeth"
"2924",2022,"AK","Alaska","Short sleep duration among adults","%",37.6,"shortSleep"
"2925",2021,"WV","West Virginia","Routine checkup within the past year among adults","%",75.9,"doctor"
"2926",2022,"AZ","Arizona","Six or more teeth lost among adults aged 65 years and older","%",28.3,"lostTeeth"
"2927",2021,"WI","Wisconsin","Living below 150% of the poverty threshold among all people","%",17.8,"poverty"
"2928",2022,"CT","Connecticut","No leisure-time physical activity among adults","%",22.5,"noActivity"
"2929",2022,"AZ","Arizona","Depression among adults","%",20.6,"depression"
"2930",2021,"WI","Wisconsin","No broadband internet subscription among households","%",10.5,"noInternet"
"2931",2022,"CO","Colorado","Obesity among adults","%",25,"obesity"
"2932",2022,"CA","California","Average mentally unhealthy days among adults","Number",4.7,"badDays"
"2933",2022,"DC","District of Columbia","Depression among adults","%",19.3,"depression"
"2934",2022,"AZ","Arizona","Average mentally unhealthy days among adults","Number",5.4,"badDays"
"2935",2022,"GA","Georgia","Lack of social and emotional support needed among adults","%",11.8,"noSocial"
"2936",2021,"WV","West Virginia","Obesity among adults","%",41,"obesity"
"2937",2022,"CT","Connecticut","Binge drinking prevalence among adults","%",17.2,"BingeDrink"
"2938",2022,"CO","Colorado","All teeth lost among adults aged 65 years and older","%",7.7,"noTeeth"
"2939",2022,"GA","Georgia","Obesity among adults","%",37.4,"obesity"
"2940",2021,"WI","Wisconsin","High school completion among adults aged 18-24","%",89.8,"highSchool"
"2941",2022,"DC","District of Columbia","Lack of social and emotional support needed among adults","%",7.9,"noSocial"
"2942",2021,"WI","Wisconsin","No leisure-time physical activity among adults","%",19.3,"noActivity"
"2943",2022,"GU","Guam","No teeth lost among adults aged 18-64 years","%",58.5,"allTeeth"
"2944",2022,"DE","Delaware","Routine checkup within the past year among adults","%",76.1,"doctor"
"2945",2022,"GA","Georgia","Routine checkup within the past year among adults","%",73.2,"doctor"
"2946",2021,"WV","West Virginia","Unemployment rate among people 16 years and older in the labor force","%",6.1,"unemployment"
"2947",2022,"HI","Hawaii","No leisure-time physical activity among adults","%",20.6,"noActivity"
"2948",2022,"CO","Colorado","Average mentally unhealthy days among adults","Number",5.2,"badDays"
"2949",2022,"AR","Arkansas","No leisure-time physical activity among adults","%",30.2,"noActivity"
"2950",2022,"AL","Alabama","Lack of social and emotional support needed among adults","%",9.7,"noSocial"
"2951",2022,"AK","Alaska","Lack of social and emotional support needed among adults","%",8.8,"noSocial"
"2952",2021,"WV","West Virginia","Current cigarette smoking among adults","%",24.1,"smoking"
"2953",2022,"AZ","Arizona","No leisure-time physical activity among adults","%",22.6,"noActivity"
"2954",2022,"CA","California","Lack of health insurance among adults aged 18-64 years","%",8.5,"noInsure"
"2955",2022,"DE","Delaware","Binge drinking prevalence among adults","%",15.6,"BingeDrink"
"2956",2022,"AZ","Arizona","Routine checkup within the past year among adults","%",71.3,"doctor"
"2957",2022,"AL","Alabama","Six or more teeth lost among adults aged 65 years and older","%",40.6,"lostTeeth"
"2958",2022,"CT","Connecticut","Depression among adults","%",20,"depression"
"2959",2022,"AZ","Arizona","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",12.9,"noRent"
"2960",2022,"GU","Guam","No leisure-time physical activity among adults","%",28.7,"noActivity"
"2961",2021,"WY","Wyoming","Routine checkup within the past year among adults","%",66.2,"doctor"
"2962",2022,"FL","Florida","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",13.3,"noRent"
"2963",2022,"CA","California","Short sleep duration among adults","%",35.2,"shortSleep"
"2964",2021,"WV","West Virginia","Consumed vegetables less than one time daily among adults","%",18.3,"noVeg"
"2965",2022,"FL","Florida","Average mentally unhealthy days among adults","Number",5,"badDays"
"2966",2022,"DE","Delaware","Frequent mental distress among adults","%",15.5,"mentalDistress"
"2967",2022,"AZ","Arizona","Obesity among adults","%",33.5,"obesity"
"2968",2022,"GU","Guam","Obesity among adults","%",33,"obesity"
"2969",2022,"DC","District of Columbia","No leisure-time physical activity among adults","%",16,"noActivity"
"2970",2022,"FL","Florida","No teeth lost among adults aged 18-64 years","%",63.2,"allTeeth"
"2971",2022,"GA","Georgia","Lack of reliable transportation in the past 12 months among adults","%",9.7,"noTransport"
"2972",2022,"DC","District of Columbia","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",10.9,"noRent"
"2973",2022,"GU","Guam","Frequent mental distress among adults","%",15.3,"mentalDistress"
"2974",2021,"WY","Wyoming","Per capita alcohol consumption among people aged 14 years and older","gallons",3,"alcohol"
"2975",2022,"GU","Guam","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",NA,"noRent"
"2976",2021,"WI","Wisconsin","Average mentally unhealthy days among adults","Number",3.7,"badDays"
"2977",2022,"CA","California","Depression among adults","%",18.2,"depression"
"2978",2022,"AK","Alaska","Routine checkup within the past year among adults","%",69.3,"doctor"
"2979",2022,"GU","Guam","Short sleep duration among adults","%",50.2,"shortSleep"
"2980",2022,"GU","Guam","All teeth lost among adults aged 65 years and older","%",15.2,"noTeeth"
"2981",2022,"CO","Colorado","Current cigarette smoking among adults","%",10.9,"smoking"
"2982",2022,"FL","Florida","Routine checkup within the past year among adults","%",74,"doctor"
"2983",2022,"CA","California","Frequent mental distress among adults","%",14.6,"mentalDistress"
"2984",2022,"GA","Georgia","No leisure-time physical activity among adults","%",23.2,"noActivity"
"2985",2022,"DE","Delaware","No leisure-time physical activity among adults","%",22.7,"noActivity"
"2986",2022,"CT","Connecticut","Routine checkup within the past year among adults","%",77.2,"doctor"
"2987",2022,"GU","Guam","Depression among adults","%",11.6,"depression"
"2988",2022,"GU","Guam","Current cigarette smoking among adults","%",20.6,"smoking"
"2989",2021,"WY","Wyoming","Obesity among adults","%",32.2,"obesity"
"2990",2021,"WI","Wisconsin","Binge drinking prevalence among adults","%",23.5,"BingeDrink"
"2991",2022,"CO","Colorado","Six or more teeth lost among adults aged 65 years and older","%",20.7,"lostTeeth"
"2992",2022,"CO","Colorado","Binge drinking prevalence among adults","%",19.9,"BingeDrink"
"2993",2021,"WY","Wyoming","Consumed fruit less than one time daily among adults","%",44.2,"noFruit"
"2994",2022,"CT","Connecticut","Lack of reliable transportation in the past 12 months among adults","%",8.2,"noTransport"
"2995",2021,"WI","Wisconsin","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",171.7,"cardioDeath"
"2996",2022,"CA","California","Binge drinking prevalence among adults","%",18.2,"BingeDrink"
"2997",2022,"CO","Colorado","No teeth lost among adults aged 18-64 years","%",71.3,"allTeeth"
"2998",2022,"AK","Alaska","Six or more teeth lost among adults aged 65 years and older","%",29.7,"lostTeeth"
"2999",2022,"GA","Georgia","All teeth lost among adults aged 65 years and older","%",16.4,"noTeeth"
"3000",2021,"WI","Wisconsin","Obesity among adults","%",33.5,"obesity"
"3001",2022,"GU","Guam","Lack of social and emotional support needed among adults","%",NA,"noSocial"
"3002",2022,"AZ","Arizona","Lack of health insurance among adults aged 18-64 years","%",14,"noInsure"
"3003",2022,"CO","Colorado","No leisure-time physical activity among adults","%",16.7,"noActivity"
"3004",2022,"AK","Alaska","Current cigarette smoking among adults","%",16.2,"smoking"
"3005",2021,"WY","Wyoming","Living below 150% of the poverty threshold among all people","%",19.2,"poverty"
"3006",2021,"WY","Wyoming","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",0.3,"smokeBan"
"3007",2021,"WY","Wyoming","Unemployment rate among people 16 years and older in the labor force","%",3.6,"unemployment"
"3008",2021,"WI","Wisconsin","Depression among adults","%",21.2,"depression"
"3009",2022,"DE","Delaware","All teeth lost among adults aged 65 years and older","%",11.3,"noTeeth"
"3010",2022,"CA","California","No leisure-time physical activity among adults","%",21.6,"noActivity"
"3011",2022,"FL","Florida","No leisure-time physical activity among adults","%",23.5,"noActivity"
"3012",2021,"WI","Wisconsin","Unemployment rate among people 16 years and older in the labor force","%",3.4,"unemployment"
"3013",2022,"CT","Connecticut","Lack of health insurance among adults aged 18-64 years","%",8.8,"noInsure"
"3014",2021,"WY","Wyoming","Consumed vegetables less than one time daily among adults","%",19.3,"noVeg"
"3015",2021,"WV","West Virginia","No leisure-time physical activity among adults","%",28.2,"noActivity"
"3016",2022,"AL","Alabama","Obesity among adults","%",38.4,"obesity"
"3017",2022,"DC","District of Columbia","No teeth lost among adults aged 18-64 years","%",75.4,"allTeeth"
"3018",2021,"WV","West Virginia","Living below 150% of the poverty threshold among all people","%",27.6,"poverty"
"3019",2022,"CA","California","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",13.8,"noRent"
"3020",2022,"FL","Florida","Lack of health insurance among adults aged 18-64 years","%",16.3,"noInsure"
"3021",2022,"AR","Arkansas","Lack of social and emotional support needed among adults","%",NA,"noSocial"
"3022",2022,"CA","California","Lack of reliable transportation in the past 12 months among adults","%",9.1,"noTransport"
"3023",2022,"FL","Florida","Frequent mental distress among adults","%",16,"mentalDistress"
"3024",2022,"FL","Florida","Six or more teeth lost among adults aged 65 years and older","%",31.5,"lostTeeth"
"3025",2022,"AZ","Arizona","Current cigarette smoking among adults","%",13.1,"smoking"
"3026",2021,"WV","West Virginia","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",65.1,"smokeBan"
"3027",2022,"DE","Delaware","Current cigarette smoking among adults","%",13.8,"smoking"
"3028",2022,"GA","Georgia","Current cigarette smoking among adults","%",12.8,"smoking"
"3029",2022,"GU","Guam","Lack of health insurance among adults aged 18-64 years","%",NA,"noInsure"
"3030",2022,"AK","Alaska","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",12.5,"noRent"
"3031",2022,"AR","Arkansas","Obesity among adults","%",37.9,"obesity"
"3032",2022,"CT","Connecticut","All teeth lost among adults aged 65 years and older","%",10.5,"noTeeth"
"3033",2022,"AL","Alabama","Depression among adults","%",24.6,"depression"
"3034",2022,"CO","Colorado","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",NA,"noRent"
"3035",2022,"FL","Florida","Lack of reliable transportation in the past 12 months among adults","%",9.3,"noTransport"
"3036",2021,"WI","Wisconsin","Routine checkup within the past year among adults","%",71.5,"doctor"
"3037",2021,"WI","Wisconsin","Per capita alcohol consumption among people aged 14 years and older","gallons",3.15,"alcohol"
"3038",2022,"CO","Colorado","Visited dentist or dental clinic in the past year among adults","%",66,"dentist"
"3039",2022,"HI","Hawaii","Frequent mental distress among adults","%",12.2,"mentalDistress"
"3040",2022,"AL","Alabama","No teeth lost among adults aged 18-64 years","%",60.6,"allTeeth"
"3041",2022,"AL","Alabama","Lack of health insurance among adults aged 18-64 years","%",13.1,"noInsure"
"3042",2022,"AK","Alaska","Depression among adults","%",20.4,"depression"
"3043",2022,"AK","Alaska","Obesity among adults","%",32.3,"obesity"
"3044",2022,"AR","Arkansas","Average mentally unhealthy days among adults","Number",6.4,"badDays"
"3045",2022,"AL","Alabama","Average mentally unhealthy days among adults","Number",5.8,"badDays"
"3046",2022,"CT","Connecticut","Obesity among adults","%",30.7,"obesity"
"3047",2022,"AK","Alaska","No teeth lost among adults aged 18-64 years","%",65.9,"allTeeth"
"3048",2022,"CT","Connecticut","Short sleep duration among adults","%",36.4,"shortSleep"
"3049",2022,"CT","Connecticut","No teeth lost among adults aged 18-64 years","%",69.1,"allTeeth"
"3050",2022,"AZ","Arizona","Binge drinking prevalence among adults","%",18.7,"BingeDrink"
"3051",2022,"GA","Georgia","Visited dentist or dental clinic in the past year among adults","%",59.8,"dentist"
"3052",2022,"CT","Connecticut","Lack of social and emotional support needed among adults","%",9.2,"noSocial"
"3053",2022,"AR","Arkansas","No teeth lost among adults aged 18-64 years","%",58.2,"allTeeth"
"3054",2022,"AL","Alabama","Lack of reliable transportation in the past 12 months among adults","%",11.1,"noTransport"
"3055",2022,"GU","Guam","Average mentally unhealthy days among adults","Number",4.5,"badDays"
"3056",2021,"WY","Wyoming","Average mentally unhealthy days among adults","Number",3.5,"badDays"
"3057",2021,"WV","West Virginia","Average mentally unhealthy days among adults","Number",1.7,"badDays"
"3058",2021,"WY","Wyoming","Depression among adults","%",21.8,"depression"
"3059",2022,"AL","Alabama","Frequent mental distress among adults","%",18.7,"mentalDistress"
"3060",2022,"AZ","Arizona","Lack of reliable transportation in the past 12 months among adults","%",9.5,"noTransport"
"3061",2022,"DE","Delaware","Six or more teeth lost among adults aged 65 years and older","%",32.9,"lostTeeth"
"3062",2022,"CO","Colorado","Lack of health insurance among adults aged 18-64 years","%",NA,"noInsure"
"3063",2022,"AZ","Arizona","Visited dentist or dental clinic in the past year among adults","%",59.9,"dentist"
"3064",2022,"GA","Georgia","Lack of health insurance among adults aged 18-64 years","%",16.2,"noInsure"
"3065",2021,"WY","Wyoming","No broadband internet subscription among households","%",9.2,"noInternet"
"3066",2022,"GU","Guam","Visited dentist or dental clinic in the past year among adults","%",56.4,"dentist"
"3067",2022,"CT","Connecticut","Six or more teeth lost among adults aged 65 years and older","%",24.9,"lostTeeth"
"3068",2022,"CT","Connecticut","Current cigarette smoking among adults","%",10.3,"smoking"
"3069",2022,"DE","Delaware","Visited dentist or dental clinic in the past year among adults","%",63.4,"dentist"
"3070",2022,"GA","Georgia","Six or more teeth lost among adults aged 65 years and older","%",37.5,"lostTeeth"
"3071",2022,"CT","Connecticut","Frequent mental distress among adults","%",15.4,"mentalDistress"
"3072",2022,"CA","California","All teeth lost among adults aged 65 years and older","%",7.2,"noTeeth"
"3073",2022,"AK","Alaska","No leisure-time physical activity among adults","%",21.3,"noActivity"
"3074",2022,"CT","Connecticut","Visited dentist or dental clinic in the past year among adults","%",73.1,"dentist"
"3075",2022,"DC","District of Columbia","Routine checkup within the past year among adults","%",75.8,"doctor"
"3076",2022,"FL","Florida","Obesity among adults","%",31.7,"obesity"
"3077",2022,"DC","District of Columbia","Current cigarette smoking among adults","%",11,"smoking"
"3078",2022,"CO","Colorado","Lack of reliable transportation in the past 12 months among adults","%",NA,"noTransport"
"3079",2022,"AL","Alabama","Current cigarette smoking among adults","%",16.2,"smoking"
"3080",2022,"FL","Florida","Short sleep duration among adults","%",38.8,"shortSleep"
"3081",2022,"GU","Guam","Routine checkup within the past year among adults","%",NA,"doctor"
"3082",2022,"AL","Alabama","No leisure-time physical activity among adults","%",27.8,"noActivity"
"3083",2022,"GA","Georgia","Average mentally unhealthy days among adults","Number",5.2,"badDays"
"3084",2022,"FL","Florida","Current cigarette smoking among adults","%",12,"smoking"
"3085",2022,"CA","California","Visited dentist or dental clinic in the past year among adults","%",66,"dentist"
"3086",2022,"DE","Delaware","Lack of health insurance among adults aged 18-64 years","%",9.1,"noInsure"
"3087",2022,"DE","Delaware","Short sleep duration among adults","%",37.3,"shortSleep"
"3088",2022,"AL","Alabama","Short sleep duration among adults","%",41.4,"shortSleep"
"3089",2022,"CA","California","No teeth lost among adults aged 18-64 years","%",68.1,"allTeeth"
"3090",2022,"AZ","Arizona","Lack of social and emotional support needed among adults","%",10.6,"noSocial"
"3091",2022,"DE","Delaware","Lack of social and emotional support needed among adults","%",8.9,"noSocial"
"3092",2021,"WI","Wisconsin","Proportion of the population protected by a comprehensive smoke-free policy prohibiting smoking in all indoor areas of workplaces and public places, including restaurants and bars","%",43.3,"smokeBan"
"3093",2022,"GU","Guam","Six or more teeth lost among adults aged 65 years and older","%",50.6,"lostTeeth"
"3094",2022,"AR","Arkansas","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",NA,"noRent"
"3095",2022,"FL","Florida","Visited dentist or dental clinic in the past year among adults","%",60.2,"dentist"
"3096",2022,"AK","Alaska","Lack of health insurance among adults aged 18-64 years","%",9.9,"noInsure"
"3097",2022,"GU","Guam","Binge drinking prevalence among adults","%",19.4,"BingeDrink"
"3098",2021,"WI","Wisconsin","Consumed fruit less than one time daily among adults","%",39.4,"noFruit"
