"","Time","DayOfWeek","Month","DayOfMonth","Year","Hour","Minute"
"14707",2021-08-24 16:33:03,"Tue","Aug",24,2021,16,33
"14708",2021-08-24 16:31:56,"Tue","Aug",24,2021,16,31
"14709",2021-08-24 16:31:52,"Tue","Aug",24,2021,16,31
"14710",2021-08-24 16:17:24,"Tue","Aug",24,2021,16,17
"14711",2021-08-24 16:09:17,"Tue","Aug",24,2021,16,9
"14712",2021-08-24 16:09:13,"Tue","Aug",24,2021,16,9
"14713",2021-08-24 15:53:24,"Tue","Aug",24,2021,15,53
"14714",2021-08-24 15:48:39,"Tue","Aug",24,2021,15,48
"14715",2021-08-24 15:48:39,"Tue","Aug",24,2021,15,48
"14716",2021-08-24 15:33:41,"Tue","Aug",24,2021,15,33
"14717",2021-08-24 15:02:14,"Tue","Aug",24,2021,15,2
"14718",2021-08-24 15:00:55,"Tue","Aug",24,2021,15,0
"14719",2021-08-24 14:58:34,"Tue","Aug",24,2021,14,58
"14720",2021-08-24 14:50:08,"Tue","Aug",24,2021,14,50
"14721",2021-08-24 14:48:31,"Tue","Aug",24,2021,14,48
"14722",2021-08-24 14:27:36,"Tue","Aug",24,2021,14,27
"14723",2021-08-24 14:22:28,"Tue","Aug",24,2021,14,22
"14724",2021-08-24 13:31:32,"Tue","Aug",24,2021,13,31
"14725",2021-08-24 13:31:28,"Tue","Aug",24,2021,13,31
"14726",2021-08-24 13:23:08,"Tue","Aug",24,2021,13,23
"14727",2021-08-24 13:06:43,"Tue","Aug",24,2021,13,6
"14728",2021-08-24 13:06:38,"Tue","Aug",24,2021,13,6
"14729",2021-08-24 12:45:23,"Tue","Aug",24,2021,12,45
"14730",2021-08-24 12:45:23,"Tue","Aug",24,2021,12,45
"14731",2021-08-24 12:21:54,"Tue","Aug",24,2021,12,21
"14732",2021-08-24 11:39:08,"Tue","Aug",24,2021,11,39
"14733",2021-08-24 11:14:53,"Tue","Aug",24,2021,11,14
"14734",2021-08-24 10:25:24,"Tue","Aug",24,2021,10,25
"14735",2021-08-24 09:48:05,"Tue","Aug",24,2021,9,48
"14736",2021-08-24 09:36:02,"Tue","Aug",24,2021,9,36
"14737",2021-08-24 04:34:07,"Tue","Aug",24,2021,4,34
"14738",2021-08-24 02:41:06,"Tue","Aug",24,2021,2,41
"14739",2021-08-24 02:34:07,"Tue","Aug",24,2021,2,34
"14740",2021-08-24 02:02:38,"Tue","Aug",24,2021,2,2
"14741",2021-08-24 00:18:51,"Tue","Aug",24,2021,0,18
"14742",2021-08-24 00:17:07,"Tue","Aug",24,2021,0,17
"14743",2021-08-24 00:15:24,"Tue","Aug",24,2021,0,15
"14744",2021-08-23 23:46:28,"Mon","Aug",23,2021,23,46
"14745",2021-08-23 23:17:04,"Mon","Aug",23,2021,23,17
"14746",2021-08-23 22:47:07,"Mon","Aug",23,2021,22,47
"14747",2021-08-23 21:54:17,"Mon","Aug",23,2021,21,54
"14748",2021-08-23 21:39:07,"Mon","Aug",23,2021,21,39
"14749",2021-08-23 21:22:20,"Mon","Aug",23,2021,21,22
"14750",2021-08-23 21:15:53,"Mon","Aug",23,2021,21,15
"14751",2021-08-23 20:15:38,"Mon","Aug",23,2021,20,15
"14752",2021-08-23 19:28:09,"Mon","Aug",23,2021,19,28
"14753",2021-08-23 18:59:08,"Mon","Aug",23,2021,18,59
"14754",2021-08-23 18:44:03,"Mon","Aug",23,2021,18,44
"14755",2021-08-23 18:07:33,"Mon","Aug",23,2021,18,7
"14756",2021-08-23 17:05:11,"Mon","Aug",23,2021,17,5
"14757",2021-08-23 16:48:24,"Mon","Aug",23,2021,16,48
"14758",2021-08-23 16:27:59,"Mon","Aug",23,2021,16,27
"14759",2021-08-23 15:26:04,"Mon","Aug",23,2021,15,26
"14760",2021-08-23 14:28:44,"Mon","Aug",23,2021,14,28
"14761",2021-08-23 14:26:36,"Mon","Aug",23,2021,14,26
"14762",2021-08-23 14:26:36,"Mon","Aug",23,2021,14,26
"14763",2021-08-23 10:15:19,"Mon","Aug",23,2021,10,15
"14764",2021-08-23 10:13:45,"Mon","Aug",23,2021,10,13
"14765",2021-08-23 09:47:26,"Mon","Aug",23,2021,9,47
"14766",2021-08-23 09:40:47,"Mon","Aug",23,2021,9,40
"14767",2021-08-23 09:10:19,"Mon","Aug",23,2021,9,10
"14768",2021-08-23 09:03:53,"Mon","Aug",23,2021,9,3
"14769",2021-08-23 04:32:30,"Mon","Aug",23,2021,4,32
"14770",2021-08-23 03:15:40,"Mon","Aug",23,2021,3,15
"14771",2021-08-23 02:55:06,"Mon","Aug",23,2021,2,55
"14772",2021-08-22 23:46:11,"Sun","Aug",22,2021,23,46
"14773",2021-08-22 23:39:46,"Sun","Aug",22,2021,23,39
"14774",2021-08-22 22:01:11,"Sun","Aug",22,2021,22,1
"14775",2021-08-22 21:48:21,"Sun","Aug",22,2021,21,48
"14776",2021-08-22 19:43:05,"Sun","Aug",22,2021,19,43
"14777",2021-08-22 18:48:02,"Sun","Aug",22,2021,18,48
"14778",2021-08-22 17:34:23,"Sun","Aug",22,2021,17,34
"14779",2021-08-22 10:40:17,"Sun","Aug",22,2021,10,40
"14780",2021-08-22 10:39:07,"Sun","Aug",22,2021,10,39
"14781",2021-08-22 10:01:31,"Sun","Aug",22,2021,10,1
"14782",2021-08-22 00:23:27,"Sun","Aug",22,2021,0,23
"14783",2021-08-22 00:16:13,"Sun","Aug",22,2021,0,16
"14784",2021-08-21 23:41:47,"Sat","Aug",21,2021,23,41
"14785",2021-08-21 23:41:25,"Sat","Aug",21,2021,23,41
"14786",2021-08-21 23:22:10,"Sat","Aug",21,2021,23,22
"14787",2021-08-21 22:52:58,"Sat","Aug",21,2021,22,52
"14788",2021-08-21 22:42:08,"Sat","Aug",21,2021,22,42
"14789",2021-08-21 22:42:08,"Sat","Aug",21,2021,22,42
"14790",2021-08-21 18:31:55,"Sat","Aug",21,2021,18,31
"14791",2021-08-21 18:31:55,"Sat","Aug",21,2021,18,31
"14792",2021-08-21 18:31:55,"Sat","Aug",21,2021,18,31
"14793",2021-08-21 17:55:59,"Sat","Aug",21,2021,17,55
"14794",2021-08-21 15:11:33,"Sat","Aug",21,2021,15,11
"14795",2021-08-21 12:46:13,"Sat","Aug",21,2021,12,46
"14796",2021-08-21 11:11:36,"Sat","Aug",21,2021,11,11
"14797",2021-08-21 06:16:32,"Sat","Aug",21,2021,6,16
"14798",2021-08-21 04:28:37,"Sat","Aug",21,2021,4,28
"14799",2021-08-21 00:16:49,"Sat","Aug",21,2021,0,16
"14800",2021-08-20 20:33:06,"Fri","Aug",20,2021,20,33
"14801",2021-08-20 20:08:22,"Fri","Aug",20,2021,20,8
"14802",2021-08-20 20:05:47,"Fri","Aug",20,2021,20,5
"14803",2021-08-20 19:08:05,"Fri","Aug",20,2021,19,8
"14804",2021-08-20 18:58:34,"Fri","Aug",20,2021,18,58
"14805",2021-08-20 17:19:26,"Fri","Aug",20,2021,17,19
"14806",2021-08-20 15:03:30,"Fri","Aug",20,2021,15,3
"14807",2021-08-20 13:45:06,"Fri","Aug",20,2021,13,45
"14808",2021-08-20 13:41:10,"Fri","Aug",20,2021,13,41
"14809",2021-08-20 11:13:01,"Fri","Aug",20,2021,11,13
"14810",2021-08-20 10:11:08,"Fri","Aug",20,2021,10,11
"14811",2021-08-20 09:39:00,"Fri","Aug",20,2021,9,39
"14812",2021-08-20 04:28:36,"Fri","Aug",20,2021,4,28
"14813",2021-08-20 04:01:57,"Fri","Aug",20,2021,4,1
"14814",2021-08-20 03:53:42,"Fri","Aug",20,2021,3,53
"14815",2021-08-20 03:52:06,"Fri","Aug",20,2021,3,52
"14816",2021-08-20 03:50:45,"Fri","Aug",20,2021,3,50
"14817",2021-08-20 03:50:04,"Fri","Aug",20,2021,3,50
"14818",2021-08-20 03:48:12,"Fri","Aug",20,2021,3,48
"14819",2021-08-20 03:47:10,"Fri","Aug",20,2021,3,47
"14820",2021-08-20 03:44:50,"Fri","Aug",20,2021,3,44
"14821",2021-08-20 00:14:36,"Fri","Aug",20,2021,0,14
"14822",2021-08-20 00:03:56,"Fri","Aug",20,2021,0,3
"14823",2021-08-19 23:02:57,"Thu","Aug",19,2021,23,2
"14824",2021-08-19 22:49:39,"Thu","Aug",19,2021,22,49
"14825",2021-08-19 21:43:28,"Thu","Aug",19,2021,21,43
"14826",2021-08-19 21:40:04,"Thu","Aug",19,2021,21,40
"14827",2021-08-19 21:38:10,"Thu","Aug",19,2021,21,38
"14828",2021-08-19 21:35:50,"Thu","Aug",19,2021,21,35
"14829",2021-08-19 21:28:06,"Thu","Aug",19,2021,21,28
"14830",2021-08-19 20:02:09,"Thu","Aug",19,2021,20,2
"14831",2021-08-19 19:32:30,"Thu","Aug",19,2021,19,32
"14832",2021-08-19 19:29:32,"Thu","Aug",19,2021,19,29
"14833",2021-08-19 19:27:57,"Thu","Aug",19,2021,19,27
"14834",2021-08-19 19:00:37,"Thu","Aug",19,2021,19,0
"14835",2021-08-19 18:12:22,"Thu","Aug",19,2021,18,12
"14836",2021-08-19 18:11:55,"Thu","Aug",19,2021,18,11
"14837",2021-08-19 17:39:51,"Thu","Aug",19,2021,17,39
"14838",2021-08-19 17:38:19,"Thu","Aug",19,2021,17,38
"14839",2021-08-19 17:38:04,"Thu","Aug",19,2021,17,38
"14840",2021-08-19 17:37:46,"Thu","Aug",19,2021,17,37
"14841",2021-08-19 17:37:28,"Thu","Aug",19,2021,17,37
"14842",2021-08-19 17:36:07,"Thu","Aug",19,2021,17,36
"14843",2021-08-19 17:28:20,"Thu","Aug",19,2021,17,28
"14844",2021-08-19 17:27:58,"Thu","Aug",19,2021,17,27
"14845",2021-08-19 16:23:20,"Thu","Aug",19,2021,16,23
"14846",2021-08-19 15:59:24,"Thu","Aug",19,2021,15,59
"14847",2021-08-19 14:52:51,"Thu","Aug",19,2021,14,52
"14848",2021-08-19 15:23:58,"Thu","Aug",19,2021,15,23
"14849",2021-08-19 15:23:30,"Thu","Aug",19,2021,15,23
"14850",2021-08-19 13:51:33,"Thu","Aug",19,2021,13,51
"14851",2021-08-19 13:41:20,"Thu","Aug",19,2021,13,41
"14852",2021-08-19 13:27:24,"Thu","Aug",19,2021,13,27
"14853",2021-08-19 12:42:26,"Thu","Aug",19,2021,12,42
"14854",2021-08-19 10:31:53,"Thu","Aug",19,2021,10,31
"14855",2021-08-19 05:40:21,"Thu","Aug",19,2021,5,40
"14856",2021-08-19 04:15:47,"Thu","Aug",19,2021,4,15
"14857",2021-08-19 03:38:29,"Thu","Aug",19,2021,3,38
"14858",2021-08-19 03:34:56,"Thu","Aug",19,2021,3,34
"14859",2021-08-19 02:37:03,"Thu","Aug",19,2021,2,37
"14860",2021-08-19 02:32:29,"Thu","Aug",19,2021,2,32
"14861",2021-08-19 02:01:14,"Thu","Aug",19,2021,2,1
"14862",2021-08-19 01:43:48,"Thu","Aug",19,2021,1,43
"14863",2021-08-19 01:44:09,"Thu","Aug",19,2021,1,44
"14864",2021-08-19 01:42:43,"Thu","Aug",19,2021,1,42
"14865",2021-08-19 01:34:12,"Thu","Aug",19,2021,1,34
"14866",2021-08-19 00:41:36,"Thu","Aug",19,2021,0,41
"14867",2021-08-19 00:33:12,"Thu","Aug",19,2021,0,33
"14868",2021-08-19 00:18:39,"Thu","Aug",19,2021,0,18
"14869",2021-08-18 22:32:23,"Wed","Aug",18,2021,22,32
"14870",2021-08-18 22:31:43,"Wed","Aug",18,2021,22,31
"14871",2021-08-18 19:51:38,"Wed","Aug",18,2021,19,51
"14872",2021-08-18 19:33:41,"Wed","Aug",18,2021,19,33
"14873",2021-08-18 18:57:48,"Wed","Aug",18,2021,18,57
"14874",2021-08-18 18:41:07,"Wed","Aug",18,2021,18,41
"14875",2021-08-18 17:01:48,"Wed","Aug",18,2021,17,1
"14876",2021-08-18 16:59:36,"Wed","Aug",18,2021,16,59
"14877",2021-08-18 16:15:19,"Wed","Aug",18,2021,16,15
"14878",2021-08-18 16:24:38,"Wed","Aug",18,2021,16,24
"14879",2021-08-18 16:04:56,"Wed","Aug",18,2021,16,4
"14880",2021-08-18 15:24:03,"Wed","Aug",18,2021,15,24
"14881",2021-08-18 15:03:06,"Wed","Aug",18,2021,15,3
"14882",2021-08-18 14:38:28,"Wed","Aug",18,2021,14,38
"14883",2021-08-18 14:19:54,"Wed","Aug",18,2021,14,19
"14884",2021-08-18 14:13:06,"Wed","Aug",18,2021,14,13
"14885",2021-08-18 13:11:55,"Wed","Aug",18,2021,13,11
"14886",2021-08-18 12:27:26,"Wed","Aug",18,2021,12,27
"14887",2021-08-18 12:09:26,"Wed","Aug",18,2021,12,9
"14888",2021-08-18 11:13:43,"Wed","Aug",18,2021,11,13
"14889",2021-08-18 10:15:38,"Wed","Aug",18,2021,10,15
"14890",2021-08-18 08:35:30,"Wed","Aug",18,2021,8,35
"14891",2021-08-18 01:03:24,"Wed","Aug",18,2021,1,3
"14892",2021-08-17 21:13:01,"Tue","Aug",17,2021,21,13
"14893",2021-08-17 20:18:16,"Tue","Aug",17,2021,20,18
"14894",2021-08-17 18:13:05,"Tue","Aug",17,2021,18,13
"14895",2021-08-17 18:11:27,"Tue","Aug",17,2021,18,11
"14896",2021-08-17 17:31:09,"Tue","Aug",17,2021,17,31
"14897",2021-08-17 17:30:04,"Tue","Aug",17,2021,17,30
"14898",2021-08-17 16:55:12,"Tue","Aug",17,2021,16,55
"14899",2021-08-17 16:40:21,"Tue","Aug",17,2021,16,40
"14900",2021-08-17 15:23:36,"Tue","Aug",17,2021,15,23
"14901",2021-08-17 14:48:19,"Tue","Aug",17,2021,14,48
"14902",2021-08-17 14:29:29,"Tue","Aug",17,2021,14,29
"14903",2021-08-17 14:26:35,"Tue","Aug",17,2021,14,26
"14904",2021-08-17 13:49:58,"Tue","Aug",17,2021,13,49
"14905",2021-08-17 13:45:58,"Tue","Aug",17,2021,13,45
"14906",2021-08-17 13:33:03,"Tue","Aug",17,2021,13,33
"14907",2021-08-17 13:22:21,"Tue","Aug",17,2021,13,22
"14908",2021-08-17 13:17:13,"Tue","Aug",17,2021,13,17
"14909",2021-08-17 12:58:26,"Tue","Aug",17,2021,12,58
"14910",2021-08-17 10:29:21,"Tue","Aug",17,2021,10,29
"14911",2021-08-17 09:58:30,"Tue","Aug",17,2021,9,58
"14912",2021-08-17 09:39:50,"Tue","Aug",17,2021,9,39
"14913",2021-08-17 05:29:59,"Tue","Aug",17,2021,5,29
"14914",2021-08-17 04:22:16,"Tue","Aug",17,2021,4,22
"14915",2021-08-17 02:55:11,"Tue","Aug",17,2021,2,55
"14916",2021-08-17 01:42:32,"Tue","Aug",17,2021,1,42
"14917",2021-08-17 01:33:22,"Tue","Aug",17,2021,1,33
"14918",2021-08-17 01:28:43,"Tue","Aug",17,2021,1,28
"14919",2021-08-17 00:05:59,"Tue","Aug",17,2021,0,5
"14920",2021-08-16 23:59:47,"Mon","Aug",16,2021,23,59
"14921",2021-08-16 22:42:13,"Mon","Aug",16,2021,22,42
"14922",2021-08-16 21:33:23,"Mon","Aug",16,2021,21,33
"14923",2021-08-16 20:08:19,"Mon","Aug",16,2021,20,8
"14924",2021-08-16 19:36:44,"Mon","Aug",16,2021,19,36
"14925",2021-08-16 19:19:10,"Mon","Aug",16,2021,19,19
"14926",2021-08-16 17:44:21,"Mon","Aug",16,2021,17,44
"14927",2021-08-16 17:43:53,"Mon","Aug",16,2021,17,43
"14928",2021-08-16 17:09:06,"Mon","Aug",16,2021,17,9
"14929",2021-08-16 17:08:05,"Mon","Aug",16,2021,17,8
"14930",2021-08-16 17:07:32,"Mon","Aug",16,2021,17,7
"14931",2021-08-16 17:05:51,"Mon","Aug",16,2021,17,5
"14932",2021-08-16 17:03:46,"Mon","Aug",16,2021,17,3
"14933",2021-08-16 17:03:26,"Mon","Aug",16,2021,17,3
"14934",2021-08-16 17:02:53,"Mon","Aug",16,2021,17,2
"14935",2021-08-16 17:00:19,"Mon","Aug",16,2021,17,0
"14936",2021-08-16 17:00:17,"Mon","Aug",16,2021,17,0
"14937",2021-08-16 16:54:40,"Mon","Aug",16,2021,16,54
"14938",2021-08-16 16:08:02,"Mon","Aug",16,2021,16,8
"14939",2021-08-16 13:45:15,"Mon","Aug",16,2021,13,45
"14940",2021-08-16 11:38:13,"Mon","Aug",16,2021,11,38
"14941",2021-08-16 11:21:12,"Mon","Aug",16,2021,11,21
"14942",2021-08-16 09:54:02,"Mon","Aug",16,2021,9,54
"14943",2021-08-16 04:24:19,"Mon","Aug",16,2021,4,24
"14944",2021-08-16 01:18:14,"Mon","Aug",16,2021,1,18
"14945",2021-08-15 23:41:20,"Sun","Aug",15,2021,23,41
"14946",2021-08-15 23:35:05,"Sun","Aug",15,2021,23,35
"14947",2021-08-15 21:12:05,"Sun","Aug",15,2021,21,12
"14948",2021-08-15 19:19:59,"Sun","Aug",15,2021,19,19
"14949",2021-08-15 18:15:20,"Sun","Aug",15,2021,18,15
"14950",2021-08-15 17:30:13,"Sun","Aug",15,2021,17,30
"14951",2021-08-15 10:44:00,"Sun","Aug",15,2021,10,44
"14952",2021-08-15 10:02:09,"Sun","Aug",15,2021,10,2
"14953",2021-08-15 08:53:36,"Sun","Aug",15,2021,8,53
"14954",2021-08-15 07:27:13,"Sun","Aug",15,2021,7,27
"14955",2021-08-15 00:38:07,"Sun","Aug",15,2021,0,38
"14956",2021-08-15 00:34:55,"Sun","Aug",15,2021,0,34
"14957",2021-08-15 00:31:19,"Sun","Aug",15,2021,0,31
"14958",2021-08-15 00:27:32,"Sun","Aug",15,2021,0,27
"14959",2021-08-15 00:15:42,"Sun","Aug",15,2021,0,15
"14960",2021-08-14 19:49:00,"Sat","Aug",14,2021,19,49
"14961",2021-08-14 19:44:25,"Sat","Aug",14,2021,19,44
"14962",2021-08-14 19:39:46,"Sat","Aug",14,2021,19,39
"14963",2021-08-14 18:06:19,"Sat","Aug",14,2021,18,6
"14964",2021-08-14 15:36:08,"Sat","Aug",14,2021,15,36
"14965",2021-08-14 12:50:05,"Sat","Aug",14,2021,12,50
"14966",2021-08-14 10:21:30,"Sat","Aug",14,2021,10,21
"14967",2021-08-14 10:10:30,"Sat","Aug",14,2021,10,10
"14968",2021-08-14 10:11:13,"Sat","Aug",14,2021,10,11
"14969",2021-08-14 01:43:48,"Sat","Aug",14,2021,1,43
"14970",2021-08-13 17:43:18,"Fri","Aug",13,2021,17,43
"14971",2021-08-13 17:33:48,"Fri","Aug",13,2021,17,33
"14972",2021-08-13 14:52:18,"Fri","Aug",13,2021,14,52
"14973",2021-08-13 10:46:02,"Fri","Aug",13,2021,10,46
"14974",2021-08-13 08:11:28,"Fri","Aug",13,2021,8,11
"14975",2021-08-13 04:02:12,"Fri","Aug",13,2021,4,2
"14976",2021-08-13 02:15:09,"Fri","Aug",13,2021,2,15
"14977",2021-08-12 21:25:02,"Thu","Aug",12,2021,21,25
"14978",2021-08-12 21:21:13,"Thu","Aug",12,2021,21,21
"14979",2021-08-12 19:50:13,"Thu","Aug",12,2021,19,50
"14980",2021-08-12 18:38:55,"Thu","Aug",12,2021,18,38
"14981",2021-08-12 14:18:11,"Thu","Aug",12,2021,14,18
"14982",2021-08-12 14:23:21,"Thu","Aug",12,2021,14,23
"14983",2021-08-12 10:38:14,"Thu","Aug",12,2021,10,38
"14984",2021-08-12 00:37:10,"Thu","Aug",12,2021,0,37
"14985",2021-08-11 21:57:28,"Wed","Aug",11,2021,21,57
"14986",2021-08-11 19:51:27,"Wed","Aug",11,2021,19,51
"14987",2021-08-11 19:49:25,"Wed","Aug",11,2021,19,49
"14988",2021-08-11 18:39:46,"Wed","Aug",11,2021,18,39
"14989",2021-08-11 16:17:02,"Wed","Aug",11,2021,16,17
"14990",2021-08-11 15:41:07,"Wed","Aug",11,2021,15,41
"14991",2021-08-11 14:41:10,"Wed","Aug",11,2021,14,41
"14992",2021-08-11 14:10:24,"Wed","Aug",11,2021,14,10
"14993",2021-08-11 13:48:38,"Wed","Aug",11,2021,13,48
"14994",2021-08-11 13:53:15,"Wed","Aug",11,2021,13,53
"14995",2021-08-11 13:00:45,"Wed","Aug",11,2021,13,0
"14996",2021-08-11 12:51:56,"Wed","Aug",11,2021,12,51
"14997",2021-08-11 12:49:54,"Wed","Aug",11,2021,12,49
"14998",2021-08-11 12:08:04,"Wed","Aug",11,2021,12,8
"14999",2021-08-11 10:48:35,"Wed","Aug",11,2021,10,48
"15000",2021-08-11 10:26:00,"Wed","Aug",11,2021,10,26
"15001",2021-08-11 08:50:09,"Wed","Aug",11,2021,8,50
"15002",2021-08-11 04:01:59,"Wed","Aug",11,2021,4,1
"15003",2021-08-11 02:00:42,"Wed","Aug",11,2021,2,0
"15004",2021-08-11 01:53:26,"Wed","Aug",11,2021,1,53
"15005",2021-08-10 23:07:41,"Tue","Aug",10,2021,23,7
"15006",2021-08-10 19:20:04,"Tue","Aug",10,2021,19,20
"15007",2021-08-10 18:39:16,"Tue","Aug",10,2021,18,39
"15008",2021-08-10 18:39:14,"Tue","Aug",10,2021,18,39
"15009",2021-08-10 18:39:07,"Tue","Aug",10,2021,18,39
"15010",2021-08-10 18:38:44,"Tue","Aug",10,2021,18,38
"15011",2021-08-10 18:37:55,"Tue","Aug",10,2021,18,37
"15012",2021-08-10 18:17:29,"Tue","Aug",10,2021,18,17
"15013",2021-08-10 18:16:16,"Tue","Aug",10,2021,18,16
"15014",2021-08-10 17:49:45,"Tue","Aug",10,2021,17,49
"15015",2021-08-10 17:49:39,"Tue","Aug",10,2021,17,49
"15016",2021-08-10 17:47:01,"Tue","Aug",10,2021,17,47
"15017",2021-08-10 17:44:19,"Tue","Aug",10,2021,17,44
"15018",2021-08-10 17:39:27,"Tue","Aug",10,2021,17,39
"15019",2021-08-10 17:01:35,"Tue","Aug",10,2021,17,1
"15020",2021-08-10 16:15:17,"Tue","Aug",10,2021,16,15
"15021",2021-08-10 16:04:47,"Tue","Aug",10,2021,16,4
"15022",2021-08-10 16:07:49,"Tue","Aug",10,2021,16,7
"15023",2021-08-10 15:51:45,"Tue","Aug",10,2021,15,51
"15024",2021-08-10 15:44:27,"Tue","Aug",10,2021,15,44
"15025",2021-08-10 14:46:34,"Tue","Aug",10,2021,14,46
"15026",2021-08-10 14:15:58,"Tue","Aug",10,2021,14,15
"15027",2021-08-10 14:08:55,"Tue","Aug",10,2021,14,8
"15028",2021-08-10 13:59:02,"Tue","Aug",10,2021,13,59
"15029",2021-08-10 13:44:16,"Tue","Aug",10,2021,13,44
"15030",2021-08-10 13:34:35,"Tue","Aug",10,2021,13,34
"15031",2021-08-10 13:19:45,"Tue","Aug",10,2021,13,19
"15032",2021-08-10 12:25:41,"Tue","Aug",10,2021,12,25
"15033",2021-08-10 10:50:06,"Tue","Aug",10,2021,10,50
"15034",2021-08-10 10:43:43,"Tue","Aug",10,2021,10,43
"15035",2021-08-10 10:03:40,"Tue","Aug",10,2021,10,3
"15036",2021-08-10 09:50:35,"Tue","Aug",10,2021,9,50
"15037",2021-08-10 09:50:32,"Tue","Aug",10,2021,9,50
"15038",2021-08-10 09:27:42,"Tue","Aug",10,2021,9,27
"15039",2021-08-10 07:18:34,"Tue","Aug",10,2021,7,18
"15040",2021-08-10 03:59:03,"Tue","Aug",10,2021,3,59
"15041",2021-08-10 03:27:54,"Tue","Aug",10,2021,3,27
"15042",2021-08-10 02:31:27,"Tue","Aug",10,2021,2,31
"15043",2021-08-10 02:17:12,"Tue","Aug",10,2021,2,17
"15044",2021-08-10 01:49:40,"Tue","Aug",10,2021,1,49
"15045",2021-08-10 01:34:05,"Tue","Aug",10,2021,1,34
"15046",2021-08-10 01:30:19,"Tue","Aug",10,2021,1,30
"15047",2021-08-09 23:03:06,"Mon","Aug",9,2021,23,3
"15048",2021-08-09 21:32:35,"Mon","Aug",9,2021,21,32
"15049",2021-08-09 16:00:12,"Mon","Aug",9,2021,16,0
"15050",2021-08-09 15:31:10,"Mon","Aug",9,2021,15,31
"15051",2021-08-09 15:29:48,"Mon","Aug",9,2021,15,29
"15052",2021-08-09 14:49:11,"Mon","Aug",9,2021,14,49
"15053",2021-08-09 14:34:40,"Mon","Aug",9,2021,14,34
"15054",2021-08-09 12:27:46,"Mon","Aug",9,2021,12,27
"15055",2021-08-09 09:47:18,"Mon","Aug",9,2021,9,47
"15056",2021-08-09 01:45:43,"Mon","Aug",9,2021,1,45
"15057",2021-08-08 18:46:13,"Sun","Aug",8,2021,18,46
"15058",2021-08-08 10:03:33,"Sun","Aug",8,2021,10,3
"15059",2021-08-08 09:46:13,"Sun","Aug",8,2021,9,46
"15060",2021-08-08 06:24:46,"Sun","Aug",8,2021,6,24
"15061",2021-08-08 03:03:43,"Sun","Aug",8,2021,3,3
"15062",2021-08-08 02:11:53,"Sun","Aug",8,2021,2,11
"15063",2021-08-08 01:49:18,"Sun","Aug",8,2021,1,49
"15064",2021-08-08 01:48:12,"Sun","Aug",8,2021,1,48
"15065",2021-08-08 00:37:39,"Sun","Aug",8,2021,0,37
"15066",2021-08-08 00:34:35,"Sun","Aug",8,2021,0,34
"15067",2021-08-08 00:31:06,"Sun","Aug",8,2021,0,31
"15068",2021-08-08 00:27:53,"Sun","Aug",8,2021,0,27
"15069",2021-08-08 00:17:34,"Sun","Aug",8,2021,0,17
"15070",2021-08-07 23:44:36,"Sat","Aug",7,2021,23,44
"15071",2021-08-07 14:31:54,"Sat","Aug",7,2021,14,31
"15072",2021-08-07 14:17:50,"Sat","Aug",7,2021,14,17
"15073",2021-08-07 10:01:43,"Sat","Aug",7,2021,10,1
"15074",2021-08-07 09:46:43,"Sat","Aug",7,2021,9,46
"15075",2021-08-07 08:31:33,"Sat","Aug",7,2021,8,31
"15076",2021-08-07 08:16:46,"Sat","Aug",7,2021,8,16
"15077",2021-08-07 04:01:12,"Sat","Aug",7,2021,4,1
"15078",2021-08-06 17:31:22,"Fri","Aug",6,2021,17,31
"15079",2021-08-06 17:05:23,"Fri","Aug",6,2021,17,5
"15080",2021-08-06 13:27:43,"Fri","Aug",6,2021,13,27
"15081",2021-08-06 08:02:37,"Fri","Aug",6,2021,8,2
"15082",2021-08-06 07:45:50,"Fri","Aug",6,2021,7,45
"15083",2021-08-06 04:02:08,"Fri","Aug",6,2021,4,2
"15084",2021-08-05 21:31:47,"Thu","Aug",5,2021,21,31
"15085",2021-08-05 18:55:17,"Thu","Aug",5,2021,18,55
"15086",2021-08-05 16:39:54,"Thu","Aug",5,2021,16,39
"15087",2021-08-05 12:49:56,"Thu","Aug",5,2021,12,49
"15088",2021-08-05 12:13:04,"Thu","Aug",5,2021,12,13
"15089",2021-08-05 12:03:20,"Thu","Aug",5,2021,12,3
"15090",2021-08-05 12:00:00,"Thu","Aug",5,2021,12,0
"15091",2021-08-05 10:35:05,"Thu","Aug",5,2021,10,35
"15092",2021-08-05 09:09:18,"Thu","Aug",5,2021,9,9
"15093",2021-08-05 08:34:21,"Thu","Aug",5,2021,8,34
"15094",2021-08-05 07:48:25,"Thu","Aug",5,2021,7,48
"15095",2021-08-05 07:32:34,"Thu","Aug",5,2021,7,32
"15096",2021-08-05 04:25:25,"Thu","Aug",5,2021,4,25
"15097",2021-08-04 18:46:33,"Wed","Aug",4,2021,18,46
"15098",2021-08-04 23:42:30,"Wed","Aug",4,2021,23,42
"15099",2021-08-04 20:01:43,"Wed","Aug",4,2021,20,1
"15100",2021-08-04 18:24:13,"Wed","Aug",4,2021,18,24
"15101",2021-08-04 15:35:52,"Wed","Aug",4,2021,15,35
"15102",2021-08-04 15:33:37,"Wed","Aug",4,2021,15,33
"15103",2021-08-04 14:49:56,"Wed","Aug",4,2021,14,49
"15104",2021-08-04 14:36:14,"Wed","Aug",4,2021,14,36
